order_line_id,order_id,order_time,store_id,sku,requested_qty,promised_ship_time,actual_ship_time
O03190,ORD067S4,2026-08-15 10:00:00,S4,SKU019,4,2026-08-15 18:00:00,2026-08-15 14:00:00
O03191,ORD067S4,2026-08-15 10:00:00,S4,SKU021,5,2026-08-15 18:00:00,2026-08-15 14:00:00
O03192,ORD067S4,2026-08-15 10:00:00,S4,SKU023,7,2026-08-15 18:00:00,2026-08-15 14:00:00
O03193,ORD067S4,2026-08-15 10:00:00,S4,SKU028,7,2026-08-15 18:00:00,2026-08-15 14:00:00
O03194,ORD067S5,2026-08-15 10:00:00,S5,SKU002,6,2026-08-15 18:00:00,2026-08-15 14:00:00
O03195,ORD067S5,2026-08-15 10:00:00,S5,SKU003,2,2026-08-15 18:00:00,2026-08-15 14:00:00
O03196,ORD067S5,2026-08-15 10:00:00,S5,SKU004,1,2026-08-15 18:00:00,2026-08-15 14:00:00
O03197,ORD067S5,2026-08-15 10:00:00,S5,SKU005,5,2026-08-15 18:00:00,2026-08-15 14:00:00
O03198,ORD067S5,2026-08-15 10:00:00,S5,SKU006,1,2026-08-15 18:00:00,2026-08-15 14:00:00
O03199,ORD067S5,2026-08-15 10:00:00,S5,SKU007,5,2026-08-15 18:00:00,2026-08-15 14:00:00
O03200,ORD067S5,2026-08-15 10:00:00,S5,SKU015,4,2026-08-15 18:00:00,2026-08-15 14:00:00
O03201,ORD067S5,2026-08-15 10:00:00,S5,SKU017,1,2026-08-15 18:00:00,2026-08-15 14:00:00
O03202,ORD067S5,2026-08-15 10:00:00,S5,SKU021,1,2026-08-15 18:00:00,2026-08-15 14:00:00
O03203,ORD067S5,2026-08-15 10:00:00,S5,SKU026,2,2026-08-15 18:00:00,2026-08-15 14:00:00
O03204,ORD068S1,2026-08-16 10:00:00,S1,SKU001,1,2026-08-16 18:00:00,2026-08-16 14:00:00
O03205,ORD068S1,2026-08-16 10:00:00,S1,SKU002,3,2026-08-16 18:00:00,2026-08-16 14:00:00
O03206,ORD068S1,2026-08-16 10:00:00,S1,SKU003,4,2026-08-16 18:00:00,2026-08-16 14:00:00
O03207,ORD068S1,2026-08-16 10:00:00,S1,SKU005,4,2026-08-16 18:00:00,2026-08-16 14:00:00
O03208,ORD068S1,2026-08-16 10:00:00,S1,SKU006,5,2026-08-16 18:00:00,2026-08-16 14:00:00
O03209,ORD068S1,2026-08-16 10:00:00,S1,SKU007,5,2026-08-16 18:00:00,2026-08-16 14:00:00
O03210,ORD068S1,2026-08-16 10:00:00,S1,SKU008,3,2026-08-16 18:00:00,2026-08-16 14:00:00
O03211,ORD068S1,2026-08-16 10:00:00,S1,SKU013,5,2026-08-16 18:00:00,2026-08-16 14:00:00
O03212,ORD068S1,2026-08-16 10:00:00,S1,SKU019,5,2026-08-16 18:00:00,2026-08-16 14:00:00
O03213,ORD068S1,2026-08-16 10:00:00,S1,SKU024,2,2026-08-16 18:00:00,2026-08-16 14:00:00
O03214,ORD068S2,2026-08-16 10:00:00,S2,SKU001,5,2026-08-16 18:00:00,2026-08-16 14:00:00
O03215,ORD068S2,2026-08-16 10:00:00,S2,SKU003,6,2026-08-16 18:00:00,2026-08-16 14:00:00
O03216,ORD068S2,2026-08-16 10:00:00,S2,SKU004,5,2026-08-16 18:00:00,2026-08-16 14:00:00
O03217,ORD068S2,2026-08-16 10:00:00,S2,SKU006,4,2026-08-16 18:00:00,2026-08-16 14:00:00
O03218,ORD068S2,2026-08-16 10:00:00,S2,SKU012,4,2026-08-16 18:00:00,2026-08-16 14:00:00
O03219,ORD068S2,2026-08-16 10:00:00,S2,SKU015,3,2026-08-16 18:00:00,2026-08-16 14:00:00
O03220,ORD068S2,2026-08-16 10:00:00,S2,SKU022,3,2026-08-16 18:00:00,2026-08-16 14:00:00
O03221,ORD068S3,2026-08-16 10:00:00,S3,SKU001,8,2026-08-16 18:00:00,2026-08-16 14:00:00
O03222,ORD068S3,2026-08-16 10:00:00,S3,SKU002,5,2026-08-16 18:00:00,2026-08-16 14:00:00
O03223,ORD068S3,2026-08-16 10:00:00,S3,SKU007,2,2026-08-16 18:00:00,2026-08-16 14:00:00
O03224,ORD068S3,2026-08-16 10:00:00,S3,SKU008,3,2026-08-16 18:00:00,2026-08-16 14:00:00
O03225,ORD068S3,2026-08-16 10:00:00,S3,SKU013,6,2026-08-16 18:00:00,2026-08-16 14:00:00
O03226,ORD068S3,2026-08-16 10:00:00,S3,SKU017,2,2026-08-16 18:00:00,2026-08-16 14:00:00
O03227,ORD068S3,2026-08-16 10:00:00,S3,SKU019,3,2026-08-16 18:00:00,2026-08-16 14:00:00
O03228,ORD068S3,2026-08-16 10:00:00,S3,SKU023,3,2026-08-16 18:00:00,2026-08-16 14:00:00
O03229,ORD068S3,2026-08-16 10:00:00,S3,SKU027,6,2026-08-16 18:00:00,2026-08-16 14:00:00
O03230,ORD068S4,2026-08-16 10:00:00,S4,SKU002,4,2026-08-16 18:00:00,2026-08-16 14:00:00
O03231,ORD068S4,2026-08-16 10:00:00,S4,SKU003,9,2026-08-16 18:00:00,2026-08-16 14:00:00
O03232,ORD068S4,2026-08-16 10:00:00,S4,SKU006,9,2026-08-16 18:00:00,2026-08-16 14:00:00
O03233,ORD068S4,2026-08-16 10:00:00,S4,SKU008,2,2026-08-16 18:00:00,2026-08-16 14:00:00
O03234,ORD068S4,2026-08-16 10:00:00,S4,SKU009,2,2026-08-16 18:00:00,2026-08-16 14:00:00
O03235,ORD068S4,2026-08-16 10:00:00,S4,SKU015,4,2026-08-16 18:00:00,2026-08-16 14:00:00
O03236,ORD068S4,2026-08-16 10:00:00,S4,SKU016,7,2026-08-16 18:00:00,2026-08-16 14:00:00
O03237,ORD068S4,2026-08-16 10:00:00,S4,SKU021,5,2026-08-16 18:00:00,2026-08-16 14:00:00
O03238,ORD068S4,2026-08-16 10:00:00,S4,SKU022,9,2026-08-16 18:00:00,2026-08-16 14:00:00
O03239,ORD068S4,2026-08-16 10:00:00,S4,SKU023,4,2026-08-16 18:00:00,2026-08-16 14:00:00
O03240,ORD068S5,2026-08-16 10:00:00,S5,SKU001,6,2026-08-16 18:00:00,2026-08-16 14:00:00
O03241,ORD068S5,2026-08-16 10:00:00,S5,SKU004,2,2026-08-16 18:00:00,2026-08-16 14:00:00
O03242,ORD068S5,2026-08-16 10:00:00,S5,SKU005,6,2026-08-16 18:00:00,2026-08-16 14:00:00
O03243,ORD068S5,2026-08-16 10:00:00,S5,SKU011,4,2026-08-16 18:00:00,2026-08-16 14:00:00
O03244,ORD068S5,2026-08-16 10:00:00,S5,SKU014,6,2026-08-16 18:00:00,2026-08-16 14:00:00
O03245,ORD068S5,2026-08-16 10:00:00,S5,SKU017,1,2026-08-16 18:00:00,2026-08-16 14:00:00
O03246,ORD068S5,2026-08-16 10:00:00,S5,SKU026,5,2026-08-16 18:00:00,2026-08-16 14:00:00
O03247,ORD068S5,2026-08-16 10:00:00,S5,SKU028,5,2026-08-16 18:00:00,2026-08-16 14:00:00
O03248,ORD069S1,2026-08-17 10:00:00,S1,SKU002,2,2026-08-17 18:00:00,2026-08-17 14:00:00
O03249,ORD069S1,2026-08-17 10:00:00,S1,SKU004,2,2026-08-17 18:00:00,2026-08-17 14:00:00
O03250,ORD069S1,2026-08-17 10:00:00,S1,SKU005,4,2026-08-17 18:00:00,2026-08-17 14:00:00
O03251,ORD069S1,2026-08-17 10:00:00,S1,SKU014,3,2026-08-17 18:00:00,2026-08-17 14:00:00
O03252,ORD069S1,2026-08-17 10:00:00,S1,SKU019,2,2026-08-17 18:00:00,2026-08-17 14:00:00
O03253,ORD069S1,2026-08-17 10:00:00,S1,SKU022,4,2026-08-17 18:00:00,2026-08-17 14:00:00
O03254,ORD069S1,2026-08-17 10:00:00,S1,SKU026,3,2026-08-17 18:00:00,2026-08-17 14:00:00
O03255,ORD069S1,2026-08-17 10:00:00,S1,SKU027,4,2026-08-17 18:00:00,2026-08-17 14:00:00
O03256,ORD069S1,2026-08-17 10:00:00,S1,SKU028,2,2026-08-17 18:00:00,2026-08-17 14:00:00
O03257,ORD069S2,2026-08-17 10:00:00,S2,SKU003,2,2026-08-17 18:00:00,2026-08-17 14:00:00
O03258,ORD069S2,2026-08-17 10:00:00,S2,SKU004,5,2026-08-17 18:00:00,2026-08-17 14:00:00
O03259,ORD069S2,2026-08-17 10:00:00,S2,SKU005,3,2026-08-17 18:00:00,2026-08-17 14:00:00
O03260,ORD069S2,2026-08-17 10:00:00,S2,SKU007,5,2026-08-17 18:00:00,2026-08-17 14:00:00
O03261,ORD069S2,2026-08-17 10:00:00,S2,SKU009,4,2026-08-17 18:00:00,2026-08-17 14:00:00
O03262,ORD069S2,2026-08-17 10:00:00,S2,SKU012,5,2026-08-17 18:00:00,2026-08-17 14:00:00
O03263,ORD069S2,2026-08-17 10:00:00,S2,SKU015,4,2026-08-17 18:00:00,2026-08-17 14:00:00
O03264,ORD069S2,2026-08-17 10:00:00,S2,SKU017,3,2026-08-17 18:00:00,2026-08-17 14:00:00
O03265,ORD069S2,2026-08-17 10:00:00,S2,SKU021,1,2026-08-17 18:00:00,2026-08-17 14:00:00
O03266,ORD069S2,2026-08-17 10:00:00,S2,SKU022,3,2026-08-17 18:00:00,2026-08-17 14:00:00
O03267,ORD069S2,2026-08-17 10:00:00,S2,SKU023,4,2026-08-17 18:00:00,2026-08-17 14:00:00
O03268,ORD069S2,2026-08-17 10:00:00,S2,SKU025,5,2026-08-17 18:00:00,2026-08-17 14:00:00
O03269,ORD069S3,2026-08-17 10:00:00,S3,SKU001,2,2026-08-17 18:00:00,2026-08-17 14:00:00
O03270,ORD069S3,2026-08-17 10:00:00,S3,SKU002,2,2026-08-17 18:00:00,2026-08-17 14:00:00
O03271,ORD069S3,2026-08-17 10:00:00,S3,SKU003,5,2026-08-17 18:00:00,2026-08-17 14:00:00
O03272,ORD069S3,2026-08-17 10:00:00,S3,SKU004,4,2026-08-17 18:00:00,2026-08-17 14:00:00
O03273,ORD069S3,2026-08-17 10:00:00,S3,SKU005,1,2026-08-17 18:00:00,2026-08-17 14:00:00
O03274,ORD069S3,2026-08-17 10:00:00,S3,SKU006,1,2026-08-17 18:00:00,2026-08-17 14:00:00
O03275,ORD069S3,2026-08-17 10:00:00,S3,SKU009,1,2026-08-17 18:00:00,2026-08-17 14:00:00
O03276,ORD069S3,2026-08-17 10:00:00,S3,SKU017,2,2026-08-17 18:00:00,2026-08-17 14:00:00
O03277,ORD069S3,2026-08-17 10:00:00,S3,SKU018,5,2026-08-17 18:00:00,2026-08-17 14:00:00
O03278,ORD069S3,2026-08-17 10:00:00,S3,SKU019,2,2026-08-17 18:00:00,2026-08-17 14:00:00
O03279,ORD069S3,2026-08-17 10:00:00,S3,SKU028,1,2026-08-17 18:00:00,2026-08-17 14:00:00
O03280,ORD069S4,2026-08-17 10:00:00,S4,SKU001,4,2026-08-17 18:00:00,2026-08-17 14:00:00
O03281,ORD069S4,2026-08-17 10:00:00,S4,SKU002,3,2026-08-17 18:00:00,2026-08-17 14:00:00
O03282,ORD069S4,2026-08-17 10:00:00,S4,SKU003,6,2026-08-17 18:00:00,2026-08-17 14:00:00
O03283,ORD069S4,2026-08-17 10:00:00,S4,SKU004,1,2026-08-17 18:00:00,2026-08-17 14:00:00
O03284,ORD069S4,2026-08-17 10:00:00,S4,SKU006,1,2026-08-17 18:00:00,2026-08-17 14:00:00
O03285,ORD069S4,2026-08-17 10:00:00,S4,SKU023,7,2026-08-17 18:00:00,2026-08-17 14:00:00
O03286,ORD069S4,2026-08-17 10:00:00,S4,SKU026,6,2026-08-17 18:00:00,2026-08-17 14:00:00
O03287,ORD069S4,2026-08-17 10:00:00,S4,SKU027,7,2026-08-17 18:00:00,2026-08-17 14:00:00
O03288,ORD069S5,2026-08-17 10:00:00,S5,SKU001,3,2026-08-17 18:00:00,2026-08-17 14:00:00
O03289,ORD069S5,2026-08-17 10:00:00,S5,SKU002,3,2026-08-17 18:00:00,2026-08-17 14:00:00
O03290,ORD069S5,2026-08-17 10:00:00,S5,SKU003,4,2026-08-17 18:00:00,2026-08-17 14:00:00
O03291,ORD069S5,2026-08-17 10:00:00,S5,SKU004,4,2026-08-17 18:00:00,2026-08-17 14:00:00
O03292,ORD069S5,2026-08-17 10:00:00,S5,SKU005,3,2026-08-17 18:00:00,2026-08-17 14:00:00
O03293,ORD069S5,2026-08-17 10:00:00,S5,SKU006,1,2026-08-17 18:00:00,2026-08-17 14:00:00
O03294,ORD069S5,2026-08-17 10:00:00,S5,SKU007,4,2026-08-17 18:00:00,2026-08-17 14:00:00
O03295,ORD069S5,2026-08-17 10:00:00,S5,SKU009,4,2026-08-17 18:00:00,2026-08-17 14:00:00
O03296,ORD069S5,2026-08-17 10:00:00,S5,SKU011,4,2026-08-17 18:00:00,2026-08-17 14:00:00
O03297,ORD069S5,2026-08-17 10:00:00,S5,SKU012,4,2026-08-17 18:00:00,2026-08-17 14:00:00
O03298,ORD069S5,2026-08-17 10:00:00,S5,SKU017,4,2026-08-17 18:00:00,2026-08-17 14:00:00
O03299,ORD069S5,2026-08-17 10:00:00,S5,SKU019,4,2026-08-17 18:00:00,2026-08-17 14:00:00
O03300,ORD069S5,2026-08-17 10:00:00,S5,SKU023,4,2026-08-17 18:00:00,2026-08-17 14:00:00
O03301,ORD070S1,2026-08-18 10:00:00,S1,SKU001,4,2026-08-18 18:00:00,2026-08-18 14:00:00
O03302,ORD070S1,2026-08-18 10:00:00,S1,SKU005,2,2026-08-18 18:00:00,2026-08-18 14:00:00
O03303,ORD070S1,2026-08-18 10:00:00,S1,SKU006,2,2026-08-18 18:00:00,2026-08-18 14:00:00
O03304,ORD070S1,2026-08-18 10:00:00,S1,SKU008,3,2026-08-18 18:00:00,2026-08-18 14:00:00
O03305,ORD070S1,2026-08-18 10:00:00,S1,SKU014,2,2026-08-18 18:00:00,2026-08-18 14:00:00
O03306,ORD070S1,2026-08-18 10:00:00,S1,SKU024,1,2026-08-18 18:00:00,2026-08-18 14:00:00
O03307,ORD070S1,2026-08-18 10:00:00,S1,SKU025,2,2026-08-18 18:00:00,2026-08-18 14:00:00
O03308,ORD070S1,2026-08-18 10:00:00,S1,SKU026,4,2026-08-18 18:00:00,2026-08-18 14:00:00
O03309,ORD070S1,2026-08-18 10:00:00,S1,SKU027,1,2026-08-18 18:00:00,2026-08-18 14:00:00
O03310,ORD070S1,2026-08-18 10:00:00,S1,SKU028,2,2026-08-18 18:00:00,2026-08-18 14:00:00
O03311,ORD070S2,2026-08-18 10:00:00,S2,SKU001,2,2026-08-18 18:00:00,2026-08-18 14:00:00
O03312,ORD070S2,2026-08-18 10:00:00,S2,SKU003,4,2026-08-18 18:00:00,2026-08-18 14:00:00
O03313,ORD070S2,2026-08-18 10:00:00,S2,SKU006,5,2026-08-18 18:00:00,2026-08-18 14:00:00
O03314,ORD070S2,2026-08-18 10:00:00,S2,SKU020,2,2026-08-18 18:00:00,2026-08-18 14:00:00
O03315,ORD070S2,2026-08-18 10:00:00,S2,SKU024,5,2026-08-18 18:00:00,2026-08-18 14:00:00
O03316,ORD070S2,2026-08-18 10:00:00,S2,SKU027,1,2026-08-18 18:00:00,2026-08-18 14:00:00
O03317,ORD070S2,2026-08-18 10:00:00,S2,SKU028,2,2026-08-18 18:00:00,2026-08-18 14:00:00
O03318,ORD070S3,2026-08-18 10:00:00,S3,SKU002,6,2026-08-18 18:00:00,2026-08-18 14:00:00
O03319,ORD070S3,2026-08-18 10:00:00,S3,SKU003,1,2026-08-18 18:00:00,2026-08-18 14:00:00
O03320,ORD070S3,2026-08-18 10:00:00,S3,SKU004,1,2026-08-18 18:00:00,2026-08-18 14:00:00
O03321,ORD070S3,2026-08-18 10:00:00,S3,SKU005,5,2026-08-18 18:00:00,2026-08-18 14:00:00
O03322,ORD070S3,2026-08-18 10:00:00,S3,SKU009,2,2026-08-18 18:00:00,2026-08-18 14:00:00
O03323,ORD070S3,2026-08-18 10:00:00,S3,SKU011,2,2026-08-18 18:00:00,2026-08-18 14:00:00
O03324,ORD070S3,2026-08-18 10:00:00,S3,SKU013,6,2026-08-18 18:00:00,2026-08-18 14:00:00
O03325,ORD070S3,2026-08-18 10:00:00,S3,SKU019,4,2026-08-18 18:00:00,2026-08-18 14:00:00
O03326,ORD070S3,2026-08-18 10:00:00,S3,SKU027,6,2026-08-18 18:00:00,2026-08-18 14:00:00
O03327,ORD070S4,2026-08-18 10:00:00,S4,SKU001,7,2026-08-18 18:00:00,2026-08-18 14:00:00
O03328,ORD070S4,2026-08-18 10:00:00,S4,SKU002,1,2026-08-18 18:00:00,2026-08-18 14:00:00
O03329,ORD070S4,2026-08-18 10:00:00,S4,SKU005,6,2026-08-18 18:00:00,2026-08-18 14:00:00
O03330,ORD070S4,2026-08-18 10:00:00,S4,SKU007,4,2026-08-18 18:00:00,2026-08-18 14:00:00
O03331,ORD070S4,2026-08-18 10:00:00,S4,SKU009,1,2026-08-18 18:00:00,2026-08-18 14:00:00
O03332,ORD070S4,2026-08-18 10:00:00,S4,SKU022,4,2026-08-18 18:00:00,2026-08-18 14:00:00
O03333,ORD070S4,2026-08-18 10:00:00,S4,SKU025,3,2026-08-18 18:00:00,2026-08-18 14:00:00
O03334,ORD070S4,2026-08-18 10:00:00,S4,SKU026,3,2026-08-18 18:00:00,2026-08-18 14:00:00
O03335,ORD070S4,2026-08-18 10:00:00,S4,SKU027,4,2026-08-18 18:00:00,2026-08-18 14:00:00
O03336,ORD070S5,2026-08-18 10:00:00,S5,SKU001,4,2026-08-18 18:00:00,2026-08-18 14:00:00
O03337,ORD070S5,2026-08-18 10:00:00,S5,SKU002,1,2026-08-18 18:00:00,2026-08-18 14:00:00
O03338,ORD070S5,2026-08-18 10:00:00,S5,SKU003,3,2026-08-18 18:00:00,2026-08-18 14:00:00
O03339,ORD070S5,2026-08-18 10:00:00,S5,SKU004,4,2026-08-18 18:00:00,2026-08-18 14:00:00
O03340,ORD070S5,2026-08-18 10:00:00,S5,SKU005,4,2026-08-18 18:00:00,2026-08-18 14:00:00
O03341,ORD070S5,2026-08-18 10:00:00,S5,SKU009,3,2026-08-18 18:00:00,2026-08-18 14:00:00
O03342,ORD070S5,2026-08-18 10:00:00,S5,SKU013,4,2026-08-18 18:00:00,2026-08-18 14:00:00
O03343,ORD070S5,2026-08-18 10:00:00,S5,SKU018,1,2026-08-18 18:00:00,2026-08-18 14:00:00
O03344,ORD070S5,2026-08-18 10:00:00,S5,SKU026,1,2026-08-18 18:00:00,2026-08-18 14:00:00
O03345,ORD070S5,2026-08-18 10:00:00,S5,SKU028,1,2026-08-18 18:00:00,2026-08-18 14:00:00
O03346,ORD071S1,2026-08-19 10:00:00,S1,SKU002,1,2026-08-19 18:00:00,2026-08-19 14:00:00
O03347,ORD071S1,2026-08-19 10:00:00,S1,SKU003,2,2026-08-19 18:00:00,2026-08-19 14:00:00
O03348,ORD071S1,2026-08-19 10:00:00,S1,SKU006,2,2026-08-19 18:00:00,2026-08-19 14:00:00
O03349,ORD071S1,2026-08-19 10:00:00,S1,SKU009,2,2026-08-19 18:00:00,2026-08-19 14:00:00
O03350,ORD071S1,2026-08-19 10:00:00,S1,SKU017,2,2026-08-19 18:00:00,2026-08-19 14:00:00
O03351,ORD071S1,2026-08-19 10:00:00,S1,SKU021,2,2026-08-19 18:00:00,2026-08-19 14:00:00
O03352,ORD071S1,2026-08-19 10:00:00,S1,SKU022,2,2026-08-19 18:00:00,2026-08-19 14:00:00
O03353,ORD071S1,2026-08-19 10:00:00,S1,SKU025,4,2026-08-19 18:00:00,2026-08-19 14:00:00
O03354,ORD071S2,2026-08-19 10:00:00,S2,SKU002,4,2026-08-19 18:00:00,2026-08-19 14:00:00
O03355,ORD071S2,2026-08-19 10:00:00,S2,SKU003,5,2026-08-19 18:00:00,2026-08-19 14:00:00
O03356,ORD071S2,2026-08-19 10:00:00,S2,SKU004,1,2026-08-19 18:00:00,2026-08-19 14:00:00
O03357,ORD071S2,2026-08-19 10:00:00,S2,SKU008,1,2026-08-19 18:00:00,2026-08-19 14:00:00
O03358,ORD071S2,2026-08-19 10:00:00,S2,SKU009,2,2026-08-19 18:00:00,2026-08-19 14:00:00
O03359,ORD071S2,2026-08-19 10:00:00,S2,SKU011,3,2026-08-19 18:00:00,2026-08-19 14:00:00
O03360,ORD071S2,2026-08-19 10:00:00,S2,SKU012,1,2026-08-19 18:00:00,2026-08-19 14:00:00
O03361,ORD071S2,2026-08-19 10:00:00,S2,SKU015,4,2026-08-19 18:00:00,2026-08-19 14:00:00
O03362,ORD071S2,2026-08-19 10:00:00,S2,SKU017,2,2026-08-19 18:00:00,2026-08-19 14:00:00
O03363,ORD071S2,2026-08-19 10:00:00,S2,SKU018,3,2026-08-19 18:00:00,2026-08-19 14:00:00
O03364,ORD071S2,2026-08-19 10:00:00,S2,SKU020,3,2026-08-19 18:00:00,2026-08-19 14:00:00
O03365,ORD071S2,2026-08-19 10:00:00,S2,SKU026,1,2026-08-19 18:00:00,2026-08-19 14:00:00
O03366,ORD071S3,2026-08-19 10:00:00,S3,SKU004,6,2026-08-19 18:00:00,2026-08-19 14:00:00
O03367,ORD071S3,2026-08-19 10:00:00,S3,SKU005,1,2026-08-19 18:00:00,2026-08-19 14:00:00
O03368,ORD071S3,2026-08-19 10:00:00,S3,SKU006,1,2026-08-19 18:00:00,2026-08-19 14:00:00
O03369,ORD071S3,2026-08-19 10:00:00,S3,SKU009,4,2026-08-19 18:00:00,2026-08-19 14:00:00
O03370,ORD071S3,2026-08-19 10:00:00,S3,SKU016,6,2026-08-19 18:00:00,2026-08-19 14:00:00
O03371,ORD071S3,2026-08-19 10:00:00,S3,SKU017,6,2026-08-19 18:00:00,2026-08-19 14:00:00
O03372,ORD071S3,2026-08-19 10:00:00,S3,SKU019,2,2026-08-19 18:00:00,2026-08-19 14:00:00
O03373,ORD071S3,2026-08-19 10:00:00,S3,SKU021,2,2026-08-19 18:00:00,2026-08-19 14:00:00
O03374,ORD071S3,2026-08-19 10:00:00,S3,SKU025,4,2026-08-19 18:00:00,2026-08-19 14:00:00
O03375,ORD071S4,2026-08-19 10:00:00,S4,SKU001,7,2026-08-19 18:00:00,2026-08-19 14:00:00
O03376,ORD071S4,2026-08-19 10:00:00,S4,SKU003,1,2026-08-19 18:00:00,2026-08-19 14:00:00
O03377,ORD071S4,2026-08-19 10:00:00,S4,SKU004,3,2026-08-19 18:00:00,2026-08-19 14:00:00
O03378,ORD071S4,2026-08-19 10:00:00,S4,SKU014,1,2026-08-19 18:00:00,2026-08-19 14:00:00
O03379,ORD071S4,2026-08-19 10:00:00,S4,SKU019,6,2026-08-19 18:00:00,2026-08-19 14:00:00
O03380,ORD071S4,2026-08-19 10:00:00,S4,SKU021,6,2026-08-19 18:00:00,2026-08-19 14:00:00
O03381,ORD071S4,2026-08-19 10:00:00,S4,SKU023,3,2026-08-19 18:00:00,2026-08-19 14:00:00
O03382,ORD071S4,2026-08-19 10:00:00,S4,SKU027,4,2026-08-19 18:00:00,2026-08-19 14:00:00
O03383,ORD071S5,2026-08-19 10:00:00,S5,SKU001,1,2026-08-19 18:00:00,2026-08-19 14:00:00
O03384,ORD071S5,2026-08-19 10:00:00,S5,SKU003,2,2026-08-19 18:00:00,2026-08-19 14:00:00
O03385,ORD071S5,2026-08-19 10:00:00,S5,SKU004,1,2026-08-19 18:00:00,2026-08-19 14:00:00
O03386,ORD071S5,2026-08-19 10:00:00,S5,SKU005,1,2026-08-19 18:00:00,2026-08-19 14:00:00
O03387,ORD071S5,2026-08-19 10:00:00,S5,SKU006,1,2026-08-19 18:00:00,2026-08-19 14:00:00
O03388,ORD071S5,2026-08-19 10:00:00,S5,SKU008,4,2026-08-19 18:00:00,2026-08-19 14:00:00
O03389,ORD071S5,2026-08-19 10:00:00,S5,SKU018,2,2026-08-19 18:00:00,2026-08-19 14:00:00
O03390,ORD071S5,2026-08-19 10:00:00,S5,SKU019,4,2026-08-19 18:00:00,2026-08-19 14:00:00
O03391,ORD071S5,2026-08-19 10:00:00,S5,SKU023,1,2026-08-19 18:00:00,2026-08-19 14:00:00
O03392,ORD071S5,2026-08-19 10:00:00,S5,SKU026,2,2026-08-19 18:00:00,2026-08-19 14:00:00
O03393,ORD071S5,2026-08-19 10:00:00,S5,SKU028,1,2026-08-19 18:00:00,2026-08-19 14:00:00
O03394,ORD072S1,2026-08-20 10:00:00,S1,SKU001,1,2026-08-20 18:00:00,2026-08-20 14:00:00
O03395,ORD072S1,2026-08-20 10:00:00,S1,SKU002,2,2026-08-20 18:00:00,2026-08-20 14:00:00
O03396,ORD072S1,2026-08-20 10:00:00,S1,SKU003,1,2026-08-20 18:00:00,2026-08-20 14:00:00
O03397,ORD072S1,2026-08-20 10:00:00,S1,SKU005,2,2026-08-20 18:00:00,2026-08-20 14:00:00
O03398,ORD072S1,2026-08-20 10:00:00,S1,SKU006,4,2026-08-20 18:00:00,2026-08-20 14:00:00
O03399,ORD072S1,2026-08-20 10:00:00,S1,SKU014,2,2026-08-20 18:00:00,2026-08-20 14:00:00
O03400,ORD072S1,2026-08-20 10:00:00,S1,SKU016,2,2026-08-20 18:00:00,2026-08-20 14:00:00
O03401,ORD072S1,2026-08-20 10:00:00,S1,SKU018,2,2026-08-20 18:00:00,2026-08-20 14:00:00
O03402,ORD072S1,2026-08-20 10:00:00,S1,SKU021,2,2026-08-20 18:00:00,2026-08-20 14:00:00
O03403,ORD072S1,2026-08-20 10:00:00,S1,SKU025,1,2026-08-20 18:00:00,2026-08-20 14:00:00
O03404,ORD072S1,2026-08-20 10:00:00,S1,SKU027,4,2026-08-20 18:00:00,2026-08-20 14:00:00
O03405,ORD072S1,2026-08-20 10:00:00,S1,SKU028,4,2026-08-20 18:00:00,2026-08-20 14:00:00
O03406,ORD072S2,2026-08-20 10:00:00,S2,SKU001,2,2026-08-20 18:00:00,2026-08-20 14:00:00
O03407,ORD072S2,2026-08-20 10:00:00,S2,SKU002,5,2026-08-20 18:00:00,2026-08-20 14:00:00
O03408,ORD072S2,2026-08-20 10:00:00,S2,SKU005,2,2026-08-20 18:00:00,2026-08-20 14:00:00
O03409,ORD072S2,2026-08-20 10:00:00,S2,SKU006,5,2026-08-20 18:00:00,2026-08-20 14:00:00
O03410,ORD072S2,2026-08-20 10:00:00,S2,SKU014,5,2026-08-20 18:00:00,2026-08-20 14:00:00
O03411,ORD072S2,2026-08-20 10:00:00,S2,SKU016,1,2026-08-20 18:00:00,2026-08-20 14:00:00
O03412,ORD072S2,2026-08-20 10:00:00,S2,SKU019,3,2026-08-20 18:00:00,2026-08-20 14:00:00
O03413,ORD072S2,2026-08-20 10:00:00,S2,SKU023,4,2026-08-20 18:00:00,2026-08-20 14:00:00
O03414,ORD072S2,2026-08-20 10:00:00,S2,SKU026,1,2026-08-20 18:00:00,2026-08-20 14:00:00
O03415,ORD072S2,2026-08-20 10:00:00,S2,SKU027,4,2026-08-20 18:00:00,2026-08-20 14:00:00
O03416,ORD072S2,2026-08-20 10:00:00,S2,SKU028,3,2026-08-20 18:00:00,2026-08-20 14:00:00
O03417,ORD072S3,2026-08-20 10:00:00,S3,SKU002,6,2026-08-20 18:00:00,2026-08-20 14:00:00
O03418,ORD072S3,2026-08-20 10:00:00,S3,SKU003,2,2026-08-20 18:00:00,2026-08-20 14:00:00
O03419,ORD072S3,2026-08-20 10:00:00,S3,SKU005,5,2026-08-20 18:00:00,2026-08-20 14:00:00
O03420,ORD072S3,2026-08-20 10:00:00,S3,SKU008,5,2026-08-20 18:00:00,2026-08-20 14:00:00
O03421,ORD072S3,2026-08-20 10:00:00,S3,SKU012,6,2026-08-20 18:00:00,2026-08-20 14:00:00
